0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.29005027	0.00000000	0.43817197	0.00000000	0.00000000	0.00000000	0.27612397	0.00000000	0.00000000	0.00000000	0.99970083
0.00167326	0.40784256	0.40773864	0.17795348	0.00209651	0.11237545	0.26208294	0.01288687	0.43493575	-0.00007802	-0.00001089	0.00000005	0.25831389	-0.00003330	0.00000210	0.00000000	0.99969408
0.00355480	0.86645228	0.86608275	0.37656688	0.00882059	0.22595484	0.23476261	0.02739205	0.43263172	-0.00077445	-0.00005086	0.00000053	0.24406629	-0.00068622	0.00004407	0.00000021	0.99898607
0.00563844	1.37432120	1.37292400	0.59468189	0.02054885	0.33777957	0.20859808	0.04340186	0.42988178	-0.00316631	-0.00013294	0.00000209	0.23218483	-0.00430164	0.00026811	0.00000216	0.99660310
0.00791831	1.93001990	1.92532860	0.82988811	0.03732716	0.44548348	0.18466103	0.06065474	0.42455352	-0.00884439	-0.00027240	0.00000557	0.22096612	-0.01599220	0.00095228	0.00001047	0.99092269
0.01038885	2.53219150	2.51902150	1.07783910	0.05892571	0.54728057	0.16446096	0.07870520	0.41486846	-0.01975048	-0.00048428	0.00001182	0.20908406	-0.04328121	0.00247782	0.00003176	0.98001583
0.01304478	3.17955180	3.14796390	1.33209560	0.08491423	0.64203087	0.14956753	0.09695746	0.40015951	-0.03781282	-0.00077913	0.00002152	0.19615719	-0.09343693	0.00524666	0.00006738	0.96195233
0.01588111	3.87088200	3.80419930	1.58470560	0.11474103	0.72920628	0.14094876	0.11475736	0.38129654	-0.06448680	-0.00115784	0.00003508	0.18294417	-0.16937538	0.00957979	0.00009879	0.93528009
0.01889308	4.60502440	4.47809250	1.82732050	0.14780282	0.80881244	0.13836893	0.13149521	0.36030644	-0.10036996	-0.00160809	0.00005254	0.17080243	-0.26655251	0.01563388	0.00006869	0.89939889
0.02207617	5.38087610	5.15894600	2.05241390	0.18349721	0.88123835	0.14044843	0.14668192	0.33960291	-0.14503242	-0.00210403	0.00007354	0.16095081	-0.37287769	0.02336003	-0.00013473	0.85473709
0.02542607	6.19738490	5.83585540	2.25421030	0.22125558	0.94710088	0.14535065	0.15998680	0.32115027	-0.19709838	-0.00261012	0.00009732	0.15393818	-0.47174858	0.03251210	-0.00068117	0.80266988
0.02893867	7.05354980	6.49860330	2.42913380	0.26055851	1.00709060	0.15146891	0.17124147	0.30594914	-0.25452508	-0.00308761	0.00012281	0.14955712	-0.54662219	0.04269349	-0.00178254	0.74524370
0.03261005	7.94841690	7.13839810	2.57578930	0.30093803	1.06185870	0.15770394	0.18041985	0.29399329	-0.31496757	-0.00350082	0.00014873	0.14708985	-0.58505608	0.05342533	-0.00365832	0.68480209
0.03643647	8.88107490	7.74834690	2.69461830	0.34197279	1.11195310	0.16342876	0.18760529	0.28460833	-0.37612685	-0.00382137	0.00017375	0.14565936	-0.58090091	0.06421929	-0.00648935	0.62364457
0.04041437	9.85065320	8.32363430	2.78739890	0.38328106	1.15780050	0.16835034	0.19295453	0.27690349	-0.43600847	-0.00403081	0.00019671	0.14450340	-0.53441479	0.07463799	-0.01037172	0.56376452
0.04454032	10.85631700	8.86144270	2.85673350	0.42451511	1.19971740	0.17237673	0.19666488	0.27009720	-0.49306762	-0.00412197	0.00021677	0.14310017	-0.45089612	0.08433539	-0.01528295	0.50670619
0.04881103	11.89726700	9.36069630	2.90561310	0.46535867	1.23794480	0.17552410	0.19894820	0.26365451	-0.54624761	-0.00409850	0.00023360	0.14117667	-0.33868663	0.09307554	-0.02106829	0.45352764
0.05322338	12.97273900	9.82171280	2.93709230	0.50552714	1.27267390	0.17785755	0.20001258	0.25727805	-0.59494254	-0.00397170	0.00024736	0.13864887	-0.20724884	0.10073116	-0.02744923	0.40483489
0.05777437	14.08200100	10.24583300	2.95407790	0.54476932	1.30407530	0.17946011	0.20005110	0.25084475	-0.63891561	-0.00375634	0.00025858	0.13555126	-0.06570750	0.10727156	-0.03405087	0.36086436
0.06246109	15.22435100	10.63508200	2.95921100	0.58286958	1.33231650	0.18041762	0.19923622	0.24433464	-0.67820473	-0.00346698	0.00026790	0.13197676	0.07804381	0.11274484	-0.04044119	0.32157852
0.06728080	16.39911200	10.99188900	2.95481660	0.61964913	1.35757030	0.18081157	0.19771824	0.23777640	-0.71303301	-0.00311585	0.00027592	0.12803628	0.21774414	0.11725769	-0.04617389	0.28675348
0.07223081	17.60563400	11.31886800	2.94289880	0.65496616	1.38002050	0.18071603	0.19562643	0.23121293	-0.74373430	-0.00271322	0.00028312	0.12383578	0.34881416	0.12095602	-0.05082789	0.25605569
0.07730856	18.84329300	11.61866100	2.92515980	0.68871472	1.39986160	0.18019790	0.19307143	0.22468407	-0.77069593	-0.00226931	0.00028986	0.11946679	0.46819682	0.12400713	-0.05403914	0.22909788
0.08251159	20.11148600	11.89383300	2.90302950	0.72082231	1.41729410	0.17931680	0.19014770	0.21822234	-0.79431915	-0.00179572	0.00029659	0.11500475	0.57410033	0.12658508	-0.05552315	0.20547909
0.08783752	21.40963500	12.14681000	2.87769720	0.75124666	1.43252030	0.17812484	0.18693602	0.21185384	-0.81499378	-0.00130705	0.00030381	0.11051068	0.66572230	0.12885827	-0.05508710	0.18480922
0.09328406	22.73718300	12.37983800	2.85014450	0.77997189	1.44574270	0.17666819	0.18350581	0.20559998	-0.83308336	-0.00082256	0.00031209	0.10603388	0.74299485	0.13097964	-0.05263266	0.16672495
0.09884901	24.09359000	12.59497500	2.82117340	0.80700453	1.45715600	0.17498705	0.17991710	0.19948051	-0.84891728	-0.00036504	0.00032191	0.10161443	0.80637233	0.13307922	-0.04815170	0.15089674
0.10453022	25.47833700	12.79408600	2.79143460	0.83236935	1.46694500	0.17311552	0.17622181	0.19351694	-0.86278781	0.00004487	0.00033345	0.09728565	0.85666660	0.13525992	-0.04171663	0.13703249
0.11032563	26.89091800	12.97885400	2.76145410	0.85610563	1.47527910	0.17108392	0.17246468	0.18772895	-0.87495143	0.00039351	0.00034612	0.09307435	0.89491862	0.13759542	-0.03346655	0.12487573
0.11623325	28.33084900	13.15079200	2.73165570	0.87826385	1.48231110	0.16892108	0.16868412	0.18212997	-0.88563235	0.00067406	0.00035840	0.08900070	0.92229176	0.14013422	-0.02359115	0.11420246
0.12225115	29.79765900	13.31125500	2.70237580	0.89890300	1.48817560	0.16665297	0.16491282	0.17672803	-0.89502586	0.00088313	0.00036866	0.08507885	0.93998857	0.14290394	-0.01231458	0.10481731
0.12837745	31.29089200	13.46145300	2.67387520	0.91808826	1.49299280	0.16430213	0.16117823	0.17153161	-0.90330045	0.00101791	0.00037590	0.08131917	0.94919862	0.14591457	0.00011949	0.09655190
0.13461034	32.81010700	13.60246700	2.64634910	0.93588894	1.49686980	0.16188990	0.15750288	0.16655112	-0.91060112	0.00107609	0.00038006	0.07772985	0.95107518	0.14916103	0.01346002	0.08926116
0.14094808	34.35487500	13.73526400	2.61993780	0.95237652	1.49990020	0.15943627	0.15390497	0.16179164	-0.91705413	0.00105597	0.00038196	0.07431507	0.94671372	0.15262738	0.02745795	0.08281892
0.14738895	35.92478100	13.86070300	2.59473690	0.96762315	1.50216920	0.15695599	0.15039890	0.15725453	-0.92276911	0.00095716	0.00038299	0.07107495	0.93713011	0.15628926	0.04187295	0.07711556
0.15393128	37.51941800	13.97955000	2.57080460	0.98170070	1.50375280	0.15445992	0.14699581	0.15294020	-0.92784092	0.00078213	0.00038438	0.06800704	0.92325613	0.16011090	0.05647803	0.07205624
0.16057347	39.13839400	14.09248700	2.54816920	0.99467975	1.50471710	0.15196026	0.14370379	0.14884646	-0.93235170	0.00053401	0.00038662	0.06510767	0.90593956	0.16404783	0.07106340	0.06755880
0.16731394	40.78132500	14.20011900	2.52683640	1.00662870	1.50511960	0.14946902	0.14052812	0.14496963	-0.93637337	0.00021578	0.00038982	0.06237228	0.88594132	0.16805333	0.08544017	0.06355132
0.17415117	42.44784000	14.30298200	2.50679470	1.01761330	1.50501250	0.14699412	0.13747173	0.14130194	-0.93996898	-0.00016307	0.00039465	0.05979408	0.86393472	0.17208001	0.09944357	0.05997076
0.18108365	44.13757400	14.40155100	2.48802070	1.02769640	1.50444460	0.14454238	0.13453543	0.13783439	-0.94319348	-0.00058474	0.00040208	0.05736564	0.84050664	0.17607976	0.11293488	0.05676217
0.18810995	45.85017300	14.49624300	2.47048280	1.03693830	1.50345920	0.14211962	0.13171847	0.13455712	-0.94609475	-0.00103235	0.00041276	0.05507894	0.81616018	0.18000456	0.12580090	0.05387773
0.19522863	47.58529000	14.58742700	2.45414260	1.04539690	1.50209310	0.13972984	0.12901911	0.13145925	-0.94871396	-0.00149678	0.00042665	0.05292559	0.79131726	0.18380939	0.13795376	0.05127640
0.20243831	49.34258600	14.67542900	2.43895560	1.05312780	1.50037610	0.13737688	0.12643461	0.12853310	-0.95108599	-0.00196950	0.00044284	0.05089832	0.76632964	0.18745555	0.14933046	0.04892334
0.20973761	51.12172800	14.76053800	2.42487230	1.06018460	1.49833210	0.13506641	0.12396143	0.12577116	-0.95324101	-0.00243551	0.00045992	0.04899045	0.74149254	0.19091396	0.15988963	0.04678845
0.21712521	52.92239000	14.84300800	2.41184150	1.06661860	1.49598380	0.13280381	0.12159556	0.12316099	-0.95520564	-0.00287864	0.00047696	0.04719416	0.71704569	0.19416477	0.16960667	0.04484501
0.22459979	54.74425600	14.92306500	2.39980920	1.07247860	1.49335430	0.13059307	0.11933263	0.12068847	-0.95700400	-0.00329166	0.00049373	0.04550127	0.69317417	0.19719188	0.17846968	0.04306890
0.23216008	56.58701100	15.00090400	2.38871710	1.07781050	1.49046830	0.12843654	0.11716803	0.11834010	-0.95865737	-0.00367696	0.00051011	0.04390394	0.67001345	0.19998212	0.18647767	0.04143873
0.23980482	58.45034900	15.07669800	2.37850180	1.08265740	1.48735270	0.12633509	0.11509708	0.11610836	-0.96018345	-0.00403639	0.00052561	0.04239605	0.64766174	0.20252568	0.19364006	0.03993666
0.24753276	60.33396700	15.15059700	2.36909680	1.08705930	1.48403450	0.12428825	0.11311520	0.11398705	-0.96159691	-0.00436496	0.00053979	0.04097191	0.62619350	0.20481463	0.19997575	0.03854795
0.25534268	62.23756800	15.22273400	2.36043600	1.09105410	1.48053960	0.12229455	0.11121801	0.11196932	-0.96290988	-0.00465139	0.00055282	0.03962573	0.60566279	0.20684088	0.20551061	0.03726040
0.26323337	64.16085700	15.29323000	2.35245650	1.09467720	1.47688960	0.12035359	0.10940110	0.11005031	-0.96413250	-0.00488378	0.00056525	0.03835247	0.58610780	0.20859510	0.21027450	0.03606383
0.27120366	66.10354400	15.36219300	2.34510000	1.09796160	1.47310090	0.11846618	0.10765989	0.10822567	-0.96527405	-0.00505844	0.00057730	0.03714764	0.56755227	0.21007216	0.21429916	0.03494895
0.27925235	68.06534300	15.42972100	2.33831510	1.10093760	1.46918690	0.11663168	0.10598979	0.10649046	-0.96634348	-0.00518083	0.00058909	0.03600662	0.55000732	0.21127313	0.21761779	0.03390688
0.28737829	70.04597200	15.49589900	2.33205820	1.10363240	1.46516080	0.11484997	0.10438644	0.10483639	-0.96734877	-0.00525602	0.00060074	0.03492485	0.53346817	0.21220142	0.22026614	0.03292966
0.29558034	72.04514900	15.56080200	2.32629000	1.10607070	1.46103480	0.11312112	0.10284570	0.10325789	-0.96829650	-0.00528567	0.00061193	0.03389867	0.51791434	0.21286388	0.22228241	0.03201080
0.30385735	74.06259900	15.62449800	2.32097380	1.10827500	1.45682440	0.11144307	0.10136368	0.10174908	-0.96919243	-0.00527727	0.00062211	0.03292411	0.50331703	0.21326936	0.22370551	0.03114444
0.31220819	76.09804500	15.68704900	2.31607470	1.11026610	1.45254530	0.10981381	0.09993680	0.10030299	-0.97004176	-0.00524516	0.00063140	0.03199728	0.48964201	0.21342408	0.22457394	0.03032536
0.32063175	78.15121400	15.74850600	2.31155820	1.11206360	1.44820970	0.10823229	0.09856184	0.09891374	-0.97084921	-0.00519940	0.00064032	0.03111482	0.47685094	0.21333292	0.22492474	0.02954871
0.32912690	80.22183400	15.80891900	2.30739130	1.11368580	1.44382660	0.10669971	0.09723612	0.09757590	-0.97161909	-0.00514090	0.00064929	0.03027405	0.46490069	0.21300215	0.22479244	0.02881004
0.33769254	82.30963400	15.86832600	2.30354120	1.11515020	1.43940300	0.10521791	0.09595732	0.09628588	-0.97235522	-0.00506704	0.00065863	0.02947287	0.45374373	0.21243805	0.22420911	0.02810538
0.34632755	84.41434300	15.92676400	2.29997550	1.11647280	1.43494490	0.10378665	0.09472323	0.09504110	-0.97306098	-0.00497878	0.00066892	0.02870917	0.44332940	0.21164828	0.22320612	0.02743125
0.35503083	86.53569300	15.98426400	2.29666230	1.11766810	1.43045930	0.10240331	0.09353161	0.09384008	-0.97373882	-0.00488122	0.00068053	0.02798065	0.43360542	0.21064447	0.22181575	0.02678514
0.36380128	88.67341400	16.04085600	2.29357170	1.11874940	1.42595460	0.10106561	0.09238023	0.09268146	-0.97439024	-0.00477999	0.00069307	0.02728526	0.42452057	0.20944257	0.22007139	0.02616554
